Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales
2023-07-07,5,1177,Beauty,North,1,0,Cloudy,16.3,107.41,281.2,9.55,807,557.9,533.03,21,415,88
2023-07-08,32,1178,Sports,North,0,1,Sunny,34.3,110.32,211.54,3.56,396,1127.71,1134.44,50,23,0
2023-07-09,6,1146,Grocery,North,1,0,Sunny,17.0,87.68,192.22,11.25,73,1250.01,1365.98,12,450,100
2023-07-10,16,1079,Clothing,North,1,0,Cloudy,32.0,101.76,209.17,4.77,476,1375.08,1371.41,42,357,60
2023-07-11,4,1084,Beauty,South,1,0,Rainy,38.6,101.45,218.82,8.54,88,732.48,719.37,17,226,56
2023-07-12,20,1035,Beauty,South,1,0,Sunny,11.1,89.59,215.16,3.34,844,1071.69,977.36,8,291,58
2023-07-13,18,1172,Toys,North,0,1,Cloudy,18.1,96.88,203.47,8.93,520,1555.59,1578.08,15,281,106
2023-07-14,2,1066,Beauty,West,0,0,Sunny,35.2,87.97,234.44,10.75,958,577.19,531.99,6,397,44
2023-07-15,2,1085,Furniture,West,0,0,Sunny,25.1,109.27,238.56,3.63,253,1904.99,1777.79,11,484,69
2023-07-16,21,1095,Furniture,East,0,0,Sunny,14.5,85.35,194.03,10.42,539,1040.9,1065.1,47,54,0
2023-07-17,2,1121,Electronics,East,0,1,Rainy,14.8,90.11,290.88,8.02,779,1039.81,1073.3,16,199,71
2023-07-18,45,1054,Sports,West,0,0,Rainy,16.0,114.89,181.12,5.0,528,1691.28,1714.98,40,442,56
2023-07-19,44,1139,Electronics,North,1,0,Rainy,20.6,94.31,284.27,8.31,47,1683.96,1840.29,10,218,34
2023-07-20,30,1077,Beauty,East,0,0,Cloudy,21.3,92.68,248.86,8.09,471,1748.83,1868.62,41,385,54
2023-07-21,21,1048,Beauty,South,1,0,Rainy,35.7,108.05,267.66,11.2,224,1808.19,1968.34,27,77,0
2023-07-22,30,1029,Furniture,North,0,0,Rainy,25.8,111.46,240.83,3.26,387,349.09,359.13,20,26,2
2023-07-23,42,1138,Grocery,East,1,0,Sunny,32.5,117.4,284.95,10.93,687,1569.66,1518.83,39,425,83
2023-07-24,26,1024,Clothing,East,1,0,Sunny,19.9,103.37,238.52,7.94,245,211.44,204.71,10,268,47
2023-07-25,8,1004,Sports,West,1,1,Rainy,20.2,81.62,224.34,10.45,29,400.02,435.7,0,33,1
2023-07-26,28,1138,Sports,West,1,0,Sunny,14.7,92.13,280.02,8.78,183,338.82,323.81,0,153,43
2023-07-27,19,1129,Clothing,North,0,0,Rainy,24.5,91.83,182.4,8.54,164,1458.31,1559.23,33,182,37
2023-07-28,48,1177,Toys,West,1,0,Sunny,36.4,89.05,225.98,5.68,697,781.25,737.45,1,84,2
2023-07-29,9,1007,Toys,West,1,1,Cloudy,16.4,94.36,193.69,9.32,928,966.86,970.92,27,89,23
2023-07-30,1,1134,Sports,South,1,1,Cloudy,15.8,102.25,200.92,5.27,36,1010.15,937.55,32,339,153
2023-07-31,4,1025,Furniture,West,1,1,Rainy,35.4,81.3,257.36,11.96,925,1283.67,1333.56,48,283,113
2023-08-01,8,1092,Furniture,South,1,1,Rainy,31.8,106.78,253.09,6.76,26,275.7,249.56,13,309,154
2023-08-02,42,1032,Sports,West,0,1,Rainy,22.2,118.47,219.87,10.87,315,1796.12,1817.19,35,276,102
2023-08-03,22,1003,Grocery,West,0,0,Cloudy,16.1,92.28,191.02,10.09,552,1323.86,1339.09,37,414,37
2023-08-04,19,1108,Grocery,North,1,0,Cloudy,19.1,85.55,191.97,9.88,256,1588.97,1524.32,12,329,70
2023-08-05,46,1125,Furniture,South,1,0,Sunny,25.2,93.72,213.8,5.76,234,1422.7,1505.04,38,326,48
2023-08-06,29,1091,Clothing,South,0,1,Sunny,23.1,93.78,291.59,3.65,831,1170.88,1060.86,30,347,136
2023-08-07,18,1065,Grocery,South,1,0,Cloudy,33.2,87.43,270.44,4.23,210,290.71,270.04,43,401,53
2023-08-08,43,1059,Grocery,South,1,0,Cloudy,15.4,107.0,232.06,3.52,380,320.94,316.03,48,78,5
2023-08-09,2,1194,Beauty,East,0,0,Rainy,32.8,116.39,262.95,7.27,678,950.86,891.55,8,144,12
2023-08-10,41,1124,Furniture,South,1,1,Sunny,13.5,101.86,265.5,10.86,696,969.05,1038.51,32,388,163
2023-08-11,43,1005,Beauty,East,0,1,Cloudy,12.7,118.64,215.37,10.5,775,463.33,501.17,48,352,113
2023-08-12,6,1149,Electronics,North,0,1,Rainy,19.6,108.07,265.66,9.95,673,437.92,469.48,1,148,55
2023-08-13,8,1009,Grocery,South,0,1,Sunny,26.8,91.46,189.45,6.53,638,295.51,293.82,3,144,69
2023-08-14,44,1185,Electronics,South,1,1,Cloudy,10.6,89.76,265.43,7.05,453,1079.0,1099.98,9,322,137
2023-08-15,42,1057,Electronics,North,0,0,Sunny,26.3,118.4,212.59,6.37,516,1519.57,1454.68,31,465,67
2023-08-16,36,1022,Sports,West,0,1,Rainy,24.5,104.04,289.08,10.17,808,974.69,912.81,9,289,113
2023-08-17,24,1052,Grocery,West,0,1,Sunny,16.0,107.71,271.16,6.61,968,1854.67,1924.31,44,453,158
2023-08-18,27,1155,Grocery,North,1,1,Sunny,38.5,106.03,292.82,6.92,398,482.33,468.64,24,129,53
2023-08-19,38,1068,Sports,West,1,0,Sunny,17.6,109.14,250.26,8.31,992,1731.39,1834.82,9,217,41
2023-08-20,11,1105,Grocery,East,1,1,Cloudy,16.3,90.05,288.84,10.62,335,707.71,759.5,33,332,126
2023-08-21,25,1003,Electronics,South,1,1,Sunny,26.5,119.54,218.04,9.8,433,1492.07,1641.23,50,271,110
2023-08-22,45,1191,Furniture,North,0,1,Sunny,23.7,80.89,299.51,5.91,58,385.35,370.19,8,88,41
2023-08-23,13,1020,Clothing,West,1,0,Sunny,14.6,116.63,227.34,11.91,607,889.66,870.92,29,198,15
2023-08-24,20,1059,Beauty,East,1,1,Rainy,35.0,95.21,200.21,6.57,734,1159.31,1137.95,15,248,104
2023-08-25,36,1110,Electronics,South,0,1,Rainy,39.5,99.74,272.84,7.34,758,1301.55,1375.97,3,149,42
2023-08-26,2,1102,Beauty,South,1,0,Cloudy,38.3,117.51,291.82,3.78,696,777.55,753.19,50,430,55
2023-08-27,12,1158,Beauty,South,1,0,Cloudy,15.7,85.75,261.75,3.1,744,569.16,567.03,38,132,25
2023-08-28,38,1087,Beauty,North,0,1,Cloudy,21.6,106.46,198.82,11.15,226,1699.85,1825.17,16,487,182
2023-08-29,6,1059,Clothing,North,0,1,Cloudy,39.2,92.54,215.97,3.64,36,1693.05,1546.39,49,317,123
2023-08-30,32,1059,Beauty,West,1,0,Cloudy,17.1,117.28,257.05,5.79,495,860.52,794.36,21,292,53
2023-08-31,47,1073,Toys,West,0,1,Sunny,10.1,84.45,279.38,6.21,164,227.6,216.88,42,478,162
2023-09-01,31,1134,Furniture,North,1,1,Rainy,20.6,89.74,203.93,5.04,145,139.12,137.42,40,443,189
2023-09-02,20,1113,Furniture,North,0,0,Sunny,24.1,98.31,257.43,5.22,611,848.44,777.03,19,66,13
2023-09-03,24,1123,Beauty,North,0,1,Sunny,11.7,104.37,262.13,5.98,943,760.37,707.83,39,291,119
2023-09-04,30,1092,Clothing,East,1,1,Cloudy,11.7,91.45,222.46,7.93,64,1648.99,1516.79,8,423,187
2023-09-05,36,1118,Electronics,South,1,0,Sunny,21.8,101.55,188.87,3.82,562,440.1,405.18,12,195,33
2023-09-06,49,1173,Sports,South,1,0,Sunny,34.2,93.07,287.17,7.58,437,425.79,430.71,42,429,69
2023-09-07,25,1036,Beauty,East,0,1,Rainy,23.2,95.56,183.48,6.24,613,374.35,349.49,46,52,20
2023-09-08,50,1139,Grocery,East,1,1,Cloudy,26.2,115.64,203.57,8.45,214,688.07,636.61,17,77,26
2023-09-09,49,1143,Furniture,South,0,0,Rainy,25.6,104.75,247.12,6.29,544,964.28,1033.4,24,473,61
2023-09-10,45,1117,Sports,South,1,1,Rainy,26.0,112.32,267.68,7.66,776,1391.72,1435.89,26,243,98
2023-09-11,25,1056,Sports,East,1,1,Cloudy,18.1,114.66,284.95,3.21,72,693.09,639.91,5,278,127
2023-09-12,19,1036,Sports,West,1,0,Cloudy,10.1,85.86,286.12,6.29,265,678.05,723.97,20,345,50
2023-09-13,2,1179,Toys,South,1,0,Rainy,35.7,109.05,233.71,11.58,700,1833.38,1716.12,25,443,82
2023-09-14,2,1112,Sports,West,0,1,Sunny,21.0,80.18,254.25,10.87,502,1472.95,1507.18,25,70,40
2023-09-15,35,1182,Electronics,East,1,0,Rainy,29.4,104.38,266.97,5.21,773,428.41,427.58,15,224,54
2023-09-16,45,1088,Sports,East,0,0,Cloudy,39.7,99.06,194.32,3.81,194,94.04,98.41,29,106,11
2023-09-17,5,1126,Clothing,North,0,0,Cloudy,23.5,88.96,213.5,10.4,640,1438.18,1449.41,15,183,31
2023-09-18,19,1112,Toys,South,0,0,Rainy,33.4,114.94,196.69,4.37,764,1206.32,1296.17,27,476,81
2023-09-19,38,1005,Beauty,West,1,0,Cloudy,21.6,88.15,240.21,8.65,106,390.07,392.23,1,24,1
2023-09-20,12,1057,Sports,West,0,1,Sunny,28.7,119.12,286.32,9.17,93,607.35,602.28,15,373,151
2023-09-21,11,1060,Toys,South,0,0,Cloudy,27.7,93.73,255.8,9.01,940,1187.06,1173.22,5,372,46
2023-09-22,44,1087,Grocery,South,1,1,Sunny,20.4,118.44,272.78,6.44,748,197.76,183.59,43,408,174
2023-09-23,46,1191,Electronics,North,0,0,Sunny,19.3,95.66,214.99,5.05,30,1419.87,1371.32,14,133,33
2023-09-24,37,1086,Toys,South,0,0,Cloudy,22.7,81.57,253.6,4.06,560,187.63,180.44,50,293,18
2023-09-25,20,1086,Toys,North,0,0,Sunny,21.6,117.15,292.84,8.18,89,1322.38,1422.68,18,229,19
2023-09-26,36,1189,Electronics,West,0,1,Rainy,21.9,85.79,260.72,7.44,338,970.29,1066.92,31,112,40
2023-09-27,28,1139,Toys,West,1,0,Rainy,33.2,93.54,298.56,4.79,447,809.47,824.88,31,382,85
2023-09-28,4,1114,Grocery,East,0,0,Cloudy,37.1,80.65,270.85,8.52,923,448.27,439.07,38,278,43
2023-09-29,13,1185,Furniture,East,0,1,Sunny,30.4,116.87,219.54,6.66,43,1926.43,1820.17,22,435,182
2023-09-30,11,1102,Furniture,East,1,1,Sunny,28.6,117.66,270.82,9.33,973,64.64,61.32,2,429,194
2023-10-01,2,1069,Sports,West,0,1,Sunny,10.1,80.92,287.86,9.47,369,56.38,57.78,50,305,111
2023-10-02,48,1121,Grocery,West,1,1,Sunny,23.5,96.71,234.67,10.2,888,68.45,69.46,48,394,167
2023-10-03,17,1021,Clothing,West,0,0,Cloudy,24.9,87.4,275.4,11.94,172,1317.63,1328.39,6,339,41
2023-10-04,38,1182,Clothing,West,1,1,Rainy,12.7,101.31,230.8,10.41,407,461.94,484.49,50,222,91
2023-10-05,42,1144,Sports,East,1,1,Sunny,30.8,116.54,195.17,9.89,728,1425.79,1321.3,35,90,31
2023-10-06,33,1003,Sports,South,0,0,Rainy,15.8,106.49,265.84,8.97,175,731.25,663.92,41,84,2
2023-10-07,45,1133,Toys,North,1,0,Cloudy,22.4,107.8,185.45,7.3,197,1776.1,1682.5,24,273,34
2023-10-08,43,1001,Toys,West,1,0,Rainy,12.1,82.69,194.14,4.36,144,945.69,950.92,42,389,72
2023-10-09,44,1184,Sports,North,1,0,Rainy,22.7,96.1,240.96,5.42,928,322.92,347.43,14,491,79
2023-10-10,34,1074,Clothing,East,1,0,Sunny,23.8,109.19,294.98,5.72,764,767.62,805.18,4,368,76
2023-10-11,50,1003,Clothing,East,1,0,Rainy,38.0,95.45,194.6,6.01,93,1390.42,1429.81,34,471,83
2023-10-12,49,1056,Electronics,South,0,0,Cloudy,25.8,107.99,276.34,10.27,328,1660.35,1528.83,23,221,27
2023-10-13,4,1125,Grocery,West,0,1,Rainy,25.4,115.07,188.5,10.9,318,1991.86,2145.65,3,348,137
2023-10-14,28,1074,Electronics,North,1,1,Rainy,20.4,108.93,196.12,10.89,513,1573.8,1460.53,16,426,193
2023-10-15,35,1020,Electronics,West,1,1,Cloudy,24.3,106.83,242.97,5.22,178,665.42,678.87,31,173,78
2023-10-16,45,1142,Clothing,North,0,0,Rainy,20.6,103.14,203.79,5.3,826,1126.49,1189.43,13,300,29
2023-10-17,8,1102,Toys,East,1,1,Rainy,23.0,115.46,253.59,9.77,788,1227.5,1305.32,19,351,149
2023-10-18,30,1105,Toys,North,1,0,Rainy,24.1,102.82,222.77,8.69,214,231.3,242.67,26,116,2
2023-10-19,10,1027,Grocery,West,0,1,Sunny,28.5,112.84,250.81,11.42,496,1273.76,1193.06,31,89,33
2023-10-20,20,1091,Clothing,West,1,1,Rainy,12.0,104.97,243.42,10.73,710,444.44,419.77,48,474,208
2023-10-21,28,1008,Electronics,East,1,1,Sunny,20.9,107.4,249.34,9.18,527,1333.71,1220.4,16,494,207
2023-10-22,41,1070,Clothing,East,1,0,Rainy,11.2,104.53,282.9,7.08,336,214.25,214.6,6,444,104
2023-10-23,17,1008,Clothing,South,1,0,Cloudy,16.6,86.97,299.3,6.65,736,997.11,1036.15,3,186,22
2023-10-24,30,1047,Electronics,West,1,1,Cloudy,16.6,106.3,191.07,6.62,98,963.95,1023.95,36,309,130
2023-10-25,18,1089,Sports,South,0,1,Cloudy,38.5,111.81,242.07,3.1,341,1582.78,1696.19,3,48,33
2023-10-26,46,1107,Beauty,West,0,0,Cloudy,14.2,102.5,258.34,3.22,373,1485.9,1529.73,14,490,63
2023-10-27,50,1149,Furniture,West,0,0,Rainy,12.6,106.41,269.59,8.02,200,1854.9,1976.46,26,145,18
2023-10-28,8,1006,Sports,West,1,0,Rainy,38.7,91.99,232.8,9.93,278,1101.03,1177.81,33,389,68
2023-10-29,27,1130,Grocery,North,1,0,Sunny,35.2,83.67,299.91,7.37,135,1524.75,1602.75,18,367,64
2023-10-30,11,1174,Furniture,East,0,1,Cloudy,30.4,98.82,212.4,7.15,533,1573.71,1502.2,44,215,71
2023-10-31,22,1140,Electronics,East,0,0,Rainy,36.5,97.65,224.86,11.08,289,1122.31,1134.71,29,193,23
2023-11-01,13,1180,Clothing,North,1,0,Sunny,26.1,91.85,225.13,7.89,710,1169.2,1085.85,33,53,0
2023-11-02,3,1141,Grocery,South,0,1,Sunny,16.4,90.27,263.79,7.12,673,1282.38,1357.4,15,128,38
2023-11-03,25,1114,Beauty,South,1,1,Rainy,18.2,81.29,245.29,7.39,904,1073.64,1011.26,43,430,193
2023-11-04,45,1177,Electronics,North,1,1,Cloudy,21.9,91.25,217.85,7.69,899,1987.28,2141.55,22,213,78
2023-11-05,25,1064,Toys,South,0,0,Rainy,10.3,95.96,261.43,8.68,947,970.68,962.15,15,36,0
2023-11-06,12,1149,Beauty,East,0,1,Rainy,11.2,85.6,231.89,3.8,74,1454.25,1384.22,27,421,158
2023-11-07,15,1100,Sports,South,0,0,Sunny,36.6,93.78,215.9,3.64,94,549.13,558.62,5,395,60
2023-11-08,42,1163,Furniture,West,0,0,Cloudy,27.7,109.19,280.33,8.89,914,549.1,557.24,9,350,55
2023-11-09,27,1188,Sports,East,0,0,Cloudy,19.9,117.63,240.47,10.56,26,403.22,380.04,20,343,46
2023-11-10,43,1180,Sports,North,1,0,Sunny,19.3,104.46,187.41,4.01,757,1634.82,1568.62,14,186,27
2023-11-11,47,1185,Toys,West,0,0,Cloudy,25.6,96.39,236.5,7.34,213,1063.4,979.05,44,193,0
2023-11-12,27,1050,Grocery,East,1,1,Cloudy,10.2,94.38,231.85,6.6,452,1037.85,1090.28,16,340,141
2023-11-13,1,1154,Toys,East,0,0,Rainy,31.1,87.28,281.62,6.93,970,340.57,319.17,46,366,37
2023-11-14,31,1028,Toys,East,1,1,Sunny,29.7,87.58,234.31,5.19,694,915.8,957.2,40,358,166
2023-11-15,46,1099,Furniture,East,0,0,Sunny,29.0,108.79,265.7,7.18,704,1751.44,1725.7,24,319,27
2023-11-16,13,1089,Toys,West,0,1,Sunny,14.4,116.11,289.36,3.48,277,1358.66,1326.76,44,99,16
2023-11-17,2,1197,Sports,East,1,0,Sunny,30.6,110.46,195.0,3.53,672,1977.29,1983.51,4,432,79
2023-11-18,16,1117,Electronics,North,1,1,Cloudy,25.7,95.19,251.01,9.7,916,1895.22,1981.52,20,48,9
2023-11-19,30,1178,Beauty,West,1,0,Sunny,34.4,98.23,181.07,6.69,474,1663.91,1780.69,4,281,49
2023-11-20,46,1161,Electronics,West,0,1,Cloudy,38.6,90.86,284.41,11.26,920,1825.73,1731.3,13,243,90
2023-11-21,6,1141,Beauty,North,0,1,Rainy,36.9,115.77,266.71,6.27,186,957.47,967.04,35,77,13
2023-11-22,17,1173,Electronics,East,1,1,Sunny,34.2,106.98,241.12,4.42,853,1536.35,1400.52,38,168,54
2023-11-23,27,1018,Toys,West,1,1,Sunny,36.4,96.28,271.85,3.65,146,562.42,553.42,16,472,200
2023-11-24,6,1039,Toys,South,1,0,Sunny,14.4,81.18,268.46,4.51,478,1221.82,1224.42,50,446,63
2023-11-25,5,1055,Beauty,East,1,0,Cloudy,34.8,117.55,232.08,11.17,571,1466.33,1443.45,30,196,39
2023-11-26,14,1114,Beauty,West,1,0,Sunny,36.2,114.69,290.54,7.33,655,1912.76,1754.31,14,500,100
2023-11-27,35,1061,Toys,West,1,0,Rainy,36.7,80.56,290.9,4.73,865,782.83,859.89,2,483,104
2023-11-28,32,1029,Clothing,North,0,0,Rainy,11.6,86.37,279.93,5.67,537,1243.58,1178.08,2,176,32
2023-11-29,13,1115,Clothing,East,1,1,Cloudy,21.9,111.07,290.51,5.23,900,641.46,646.09,36,86,0
2023-11-30,18,1182,Toys,South,1,1,Rainy,27.8,116.15,234.21,4.67,194,955.36,1028.76,3,62,27
2023-12-01,38,1039,Clothing,West,1,1,Cloudy,19.4,113.4,255.69,4.85,505,283.8,308.15,44,56,4
2023-12-02,30,1008,Toys,West,0,1,Rainy,11.6,112.26,193.18,3.45,841,1376.95,1360.27,4,131,46
2023-12-03,21,1042,Clothing,South,0,1,Cloudy,36.5,93.18,276.36,9.39,285,663.58,636.7,40,344,129
2023-12-04,18,1070,Sports,West,1,0,Cloudy,35.1,102.19,255.6,8.24,781,309.21,280.37,18,474,79
2023-12-05,34,1038,Toys,South,0,1,Cloudy,39.7,111.83,224.06,8.15,916,1365.26,1332.81,26,361,132
2023-12-06,2,1031,Beauty,North,1,1,Rainy,25.8,117.64,222.46,3.73,955,106.79,103.03,23,302,137
2023-12-07,7,1140,Sports,North,0,1,Rainy,29.6,94.22,281.85,11.99,515,986.1,1044.73,40,73,21
2023-12-08,3,1138,Beauty,East,0,0,Sunny,37.1,97.0,209.48,8.48,936,506.24,509.24,49,457,63
2023-12-09,16,1109,Toys,North,0,1,Cloudy,25.8,86.76,285.08,8.19,850,797.64,824.73,44,358,131
2023-12-10,28,1085,Electronics,West,0,0,Rainy,34.8,87.36,219.2,5.97,931,1348.6,1219.24,13,189,3
2023-12-11,33,1116,Electronics,West,0,0,Sunny,11.6,109.08,292.63,11.47,393,77.69,83.69,47,298,18
2023-12-12,1,1015,Sports,East,0,1,Sunny,16.7,94.21,259.66,10.92,226,1310.2,1246.7,10,371,149
2023-12-13,50,1054,Grocery,North,0,1,Sunny,33.9,85.64,241.84,8.73,227,529.99,478.75,25,342,134
2023-12-14,32,1109,Sports,North,1,1,Cloudy,17.9,99.86,258.54,5.07,639,1284.12,1287.59,7,449,202
2023-12-15,2,1190,Furniture,North,1,1,Rainy,24.4,92.2,204.73,11.35,317,1293.97,1214.05,15,199,80
2023-12-16,20,1057,Furniture,North,0,0,Cloudy,32.8,107.34,203.9,9.67,428,1741.73,1638.83,13,266,26
2023-12-17,46,1084,Electronics,West,0,1,Sunny,16.6,118.29,291.52,3.88,984,1584.2,1461.47,15,429,181
2023-12-18,31,1143,Beauty,East,1,1,Cloudy,38.6,96.5,284.39,6.16,884,520.2,493.67,42,352,144
2023-12-19,9,1111,Beauty,North,0,1,Sunny,15.6,85.14,286.69,8.48,985,1757.04,1628.76,33,257,99
2023-12-20,20,1191,Electronics,North,1,1,Sunny,35.4,82.79,273.47,8.12,639,1279.25,1331.15,0,314,142
2023-12-21,50,1148,Furniture,East,1,1,Cloudy,27.0,94.33,225.58,11.08,383,1232.41,1275.38,33,357,166
2023-12-22,5,1054,Electronics,South,0,0,Cloudy,18.8,86.95,200.0,4.91,319,1486.03,1402.09,5,414,70
2023-12-23,16,1059,Beauty,North,0,0,Rainy,32.0,86.62,219.7,3.01,49,1516.51,1545.7,43,20,0
2023-12-24,32,1165,Grocery,North,0,0,Rainy,20.7,82.01,280.61,4.55,385,816.04,769.02,32,241,16
2023-12-25,1,1112,Sports,South,0,0,Rainy,17.3,99.19,216.2,7.44,271,63.64,60.18,22,335,22
2023-12-26,27,1061,Electronics,North,1,1,Sunny,37.9,105.38,219.04,7.12,270,1234.08,1333.79,31,414,188
2023-12-27,17,1141,Toys,North,0,0,Rainy,14.4,80.31,296.65,6.26,422,1251.12,1203.6,50,178,11
2023-12-28,2,1027,Grocery,West,1,0,Cloudy,21.0,108.41,204.26,11.28,125,1053.15,1071.3,48,115,27
2023-12-29,35,1073,Electronics,East,1,0,Cloudy,10.2,106.35,273.35,4.34,175,1530.77,1392.65,18,348,70
2023-12-30,36,1180,Clothing,North,1,1,Cloudy,35.7,90.47,290.18,10.45,212,1746.2,1618.88,7,285,130
2023-12-31,30,1004,Grocery,East,0,1,Sunny,33.7,106.7,223.53,5.39,158,1480.78,1353.17,36,296,100
2024-01-01,36,1018,Grocery,East,1,0,Cloudy,31.4,95.36,197.56,5.43,314,893.83,837.27,27,190,9
2024-01-02,24,1106,Electronics,East,1,1,Sunny,34.6,115.71,220.56,6.1,106,1953.05,1809.34,17,372,151
2024-01-03,39,1175,Grocery,West,0,1,Cloudy,28.0,116.97,290.38,6.4,480,486.23,459.64,3,234,89
2024-01-04,46,1129,Clothing,East,1,0,Rainy,31.7,99.57,180.57,9.66,720,355.91,322.45,40,279,30
2024-01-05,2,1186,Furniture,North,0,0,Rainy,38.3,100.35,286.9,4.3,219,332.62,323.1,48,280,31
2024-01-06,26,1145,Toys,North,0,0,Rainy,25.8,101.64,252.49,6.49,981,1669.81,1590.38,44,54,8
2024-01-07,12,1037,Toys,West,0,1,Cloudy,12.5,111.46,201.74,9.58,505,1438.21,1507.77,39,180,89
2024-01-08,10,1177,Electronics,West,1,1,Cloudy,35.5,88.48,287.16,8.22,514,680.07,709.91,26,382,158
2024-01-09,36,1102,Grocery,West,1,1,Rainy,27.7,97.79,193.18,10.33,102,1551.57,1588.93,30,375,165
2024-01-10,9,1073,Sports,North,1,0,Rainy,16.0,99.13,244.47,7.1,993,917.38,955.64,49,416,62
2024-01-11,25,1192,Toys,North,0,1,Sunny,20.1,106.3,253.86,6.59,68,992.13,970.66,2,377,152
2024-01-12,41,1046,Sports,South,0,1,Rainy,28.9,103.49,286.59,9.39,438,404.15,431.99,5,348,138
2024-01-13,18,1088,Toys,North,0,0,Cloudy,34.6,91.42,261.98,5.43,103,1632.56,1639.29,21,455,79
2024-01-14,17,1199,Clothing,North,1,0,Rainy,16.5,117.34,221.44,3.51,967,1467.48,1598.65,38,480,85
2024-01-15,3,1090,Electronics,North,0,1,Cloudy,33.3,94.39,216.41,12.0,819,1587.27,1670.37,45,298,100
2024-01-16,13,1073,Toys,East,0,0,Rainy,34.9,118.89,297.25,6.98,449,71.1,70.85,46,352,51
2024-01-17,31,1102,Clothing,South,0,1,Cloudy,13.2,115.36,257.17,5.11,911,306.79,286.74,14,164,67
2024-01-18,5,1118,Sports,West,0,0,Cloudy,13.2,82.38,223.82,5.59,900,1262.25,1139.39,1,68,15
2024-01-19,8,1124,Grocery,North,1,0,Sunny,23.3,81.38,287.93,5.44,113,735.14,678.85,48,426,80
2024-01-20,39,1194,Toys,West,0,1,Cloudy,34.4,108.84,221.4,8.87,431,1405.47,1290.36,26,143,38
2024-01-21,26,1070,Sports,West,1,0,Rainy,32.8,95.03,226.46,9.89,444,1864.65,1737.86,22,136,26
2024-01-22,25,1194,Sports,West,1,0,Cloudy,28.9,82.69,299.78,11.67,98,1630.28,1491.28,44,123,20
2024-01-23,23,1198,Clothing,South,0,0,Sunny,38.5,83.69,196.96,11.38,783,151.42,158.1,18,183,16
2024-01-24,20,1123,Toys,South,0,1,Cloudy,24.2,108.54,182.17,3.36,234,490.11,487.63,38,79,0
2024-01-25,22,1184,Electronics,South,1,1,Rainy,11.6,97.15,213.91,3.05,234,1531.32,1593.17,20,266,128
2024-01-26,29,1109,Beauty,North,1,0,Rainy,27.6,86.14,182.66,6.1,178,1138.0,1073.11,31,163,35
2024-01-27,43,1087,Electronics,West,1,1,Rainy,18.7,82.99,298.15,7.74,578,1685.71,1623.67,41,112,41
2024-01-28,47,1063,Beauty,East,1,0,Rainy,16.8,88.22,244.24,3.53,888,797.5,733.72,30,336,47
2024-01-29,19,1195,Grocery,North,0,0,Rainy,16.5,80.11,293.18,8.69,854,1545.03,1399.16,50,226,11
2024-01-30,8,1066,Electronics,East,1,1,Sunny,35.9,97.35,187.13,11.46,267,1988.89,1879.65,9,429,200
2024-01-31,4,1012,Toys,North,0,1,Cloudy,31.6,104.07,194.04,6.44,377,1766.7,1792.83,32,450,178
2024-02-01,39,1072,Furniture,South,0,1,Rainy,37.1,104.08,255.46,6.79,135,77.25,76.13,14,478,188
2024-02-02,50,1196,Grocery,South,0,0,Sunny,21.2,98.33,219.1,7.47,159,956.92,868.34,39,87,17
2024-02-03,49,1164,Clothing,North,0,1,Sunny,11.4,104.67,223.19,9.94,830,910.51,893.42,46,414,161
2024-02-04,33,1121,Electronics,South,0,1,Cloudy,16.3,99.86,180.18,3.35,740,879.05,814.01,21,238,80
2024-02-05,33,1145,Toys,West,1,1,Rainy,25.0,110.91,271.39,11.77,430,957.42,1017.53,1,240,107
2024-02-06,48,1127,Clothing,North,0,0,Cloudy,12.3,108.8,215.85,3.5,229,1756.26,1770.62,5,201,15
2024-02-07,14,1018,Clothing,North,0,1,Cloudy,26.0,94.83,202.83,9.19,348,1322.69,1337.17,50,114,25
2024-02-08,18,1017,Sports,West,1,0,Rainy,21.7,83.92,242.61,11.78,211,1569.1,1562.13,36,281,54
2024-02-09,8,1180,Furniture,East,0,1,Sunny,17.8,109.04,271.26,8.34,794,1390.17,1265.54,48,386,145
2024-02-10,38,1006,Clothing,North,0,0,Cloudy,33.9,109.07,247.21,7.59,743,1504.61,1573.14,15,386,65
2024-02-11,12,1072,Beauty,East,1,1,Cloudy,19.3,89.37,257.9,5.83,383,1279.14,1191.57,9,305,123
2024-02-12,10,1150,Beauty,South,0,0,Sunny,23.1,101.54,246.31,6.12,120,1382.61,1255.32,29,134,18
2024-02-13,22,1153,Electronics,North,0,0,Cloudy,34.5,94.09,287.63,3.2,802,643.19,681.57,5,427,62
2024-02-14,18,1194,Grocery,North,0,1,Cloudy,19.7,100.89,223.73,11.24,353,1806.91,1701.74,14,330,133
2024-02-15,32,1069,Grocery,West,0,1,Rainy,11.3,119.33,227.19,9.85,403,1595.23,1622.96,7,156,61
2024-02-16,16,1198,Clothing,South,1,1,Rainy,28.1,84.87,297.21,11.53,502,170.06,167.86,31,336,116
2024-02-17,36,1129,Toys,South,1,0,Rainy,16.6,112.7,191.54,11.05,207,969.87,966.64,12,259,45
2024-02-18,6,1032,Toys,East,1,1,Cloudy,27.4,80.67,198.02,3.91,889,604.1,549.75,1,51,34
