Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales,Year,Month,Day,Week,Quarter,Day_Name,Month_Name,Weekend,Season,Inventory_Per_Customer,Price_Difference,Discount_Amount,Final_Price,Sales_Per_Customer,Promotion_Impact
2024-02-05,33,1145,6,3,1,1,1,25.0,110.91,271.39,11.77,430,957.42,1017.53,1,240,107,2024,2,5,6,1,1,3,0,3,1.7842323651452283,-60.110000000000014,9.5742,947.8457999999999,0.44398340248962653,1
2024-02-06,48,1127,1,1,0,0,0,12.3,108.8,215.85,3.5,229,1756.26,1770.62,5,201,15,2024,2,6,6,1,5,3,0,3,1.1336633663366336,-14.3599999999999,87.81299999999999,1668.4470000000001,0.07425742574257425,0
2024-02-07,14,1018,1,1,0,1,0,26.0,94.83,202.83,9.19,348,1322.69,1337.17,50,114,25,2024,2,7,6,1,6,3,0,3,3.026086956521739,-14.480000000000018,661.345,661.345,0.21739130434782608,50
2024-02-08,18,1017,5,3,1,0,1,21.7,83.92,242.61,11.78,211,1569.1,1562.13,36,281,54,2024,2,8,6,1,4,3,0,3,0.74822695035461,6.9699999999998,564.876,1004.2239999999999,0.19148936170212766,0
2024-02-09,8,1180,3,0,0,1,2,17.8,109.04,271.26,8.34,794,1390.17,1265.54,48,386,145,2024,2,9,6,1,0,3,0,3,2.0516795865633073,124.63000000000011,667.2816,722.8884,0.37467700258397935,48
2024-02-10,38,1006,1,1,0,0,0,33.9,109.07,247.21,7.59,743,1504.61,1573.14,15,386,65,2024,2,10,6,1,2,3,1,3,1.9198966408268734,-68.5300000000002,225.6915,1278.9185,0.16795865633074936,0
2024-02-11,12,1072,0,0,1,1,0,19.3,89.37,257.9,5.83,383,1279.14,1191.57,9,305,123,2024,2,11,6,1,3,3,1,3,1.2516339869281046,87.57000000000016,115.1226,1164.0174000000002,0.4019607843137255,9
2024-02-12,10,1150,0,2,0,0,2,23.1,101.54,246.31,6.12,120,1382.61,1255.32,29,134,18,2024,2,12,7,1,1,3,0,3,0.8888888888888888,127.28999999999996,400.95689999999996,981.6531,0.13333333333333333,0
2024-02-13,22,1153,2,1,0,0,0,34.5,94.09,287.63,3.2,802,643.19,681.57,5,427,62,2024,2,13,7,1,5,3,0,3,1.8738317757009346,-38.379999999999995,32.1595,611.0305000000001,0.14485981308411214,0
2024-02-14,18,1194,4,1,0,1,0,19.7,100.89,223.73,11.24,353,1806.91,1701.74,14,330,133,2024,2,14,7,1,6,3,0,3,1.066465256797583,105.17000000000007,252.96740000000003,1553.9426,0.40181268882175225,14
2024-02-15,32,1069,4,3,0,1,1,11.3,119.33,227.19,9.85,403,1595.23,1622.96,7,156,61,2024,2,15,7,1,4,3,0,3,2.56687898089172,-27.730000000000018,111.6661,1483.5639,0.3885350318471338,7
2024-02-16,16,1198,1,2,1,1,1,28.1,84.87,297.21,11.53,502,170.06,167.86,31,336,116,2024,2,16,7,1,0,3,0,3,1.489614243323442,2.1999999999999886,52.718599999999995,117.34140000000001,0.34421364985163205,31
2024-02-17,36,1129,6,2,1,0,1,16.6,112.7,191.54,11.05,207,969.87,966.64,12,259,45,2024,2,17,7,1,2,3,1,3,0.7961538461538461,3.230000000000018,116.3844,853.4856,0.17307692307692307,0
2024-02-19,11,1088,0,0,1,0,1,36.0,87.96,193.13,4.91,203,355.23,377.26,14,251,46,2024,2,19,8,1,1,3,0,3,0.8055555555555556,-22.029999999999973,49.732200000000006,305.4978,0.18253968253968253,0
2024-02-20,41,1089,1,1,1,0,2,30.6,90.11,275.18,10.22,118,864.19,945.83,43,255,30,2024,2,20,8,1,5,3,0,3,0.4609375,-81.63999999999999,371.60170000000005,492.5883,0.1171875,0
2024-02-22,48,1018,0,0,1,1,1,26.1,84.22,277.02,9.01,197,1935.01,1806.04,1,424,205,2024,2,22,8,1,4,3,0,3,0.46352941176470586,128.97000000000003,19.3501,1915.6598999999999,0.4823529411764706,1
2024-02-23,26,1018,1,2,1,0,2,28.0,83.16,237.88,11.32,749,912.47,878.47,19,258,44,2024,2,23,8,1,0,3,0,3,2.891891891891892,34.0,173.3693,739.1007,0.16988416988416988,0
2024-02-24,26,1047,4,0,0,0,1,34.4,93.32,189.32,9.17,842,1115.5,1136.34,38,495,60,2024,2,24,8,1,2,3,1,3,1.6975806451612903,-20.839999999999918,423.89,691.61,0.12096774193548387,0
2024-02-25,12,1051,0,2,1,0,0,19.2,91.22,182.15,11.75,790,1278.44,1257.84,3,392,68,2024,2,25,8,1,3,3,1,3,2.010178117048346,20.600000000000136,38.3532,1240.0868,0.17302798982188294,0
2024-02-26,21,1033,3,2,0,0,0,12.9,109.26,219.03,7.53,182,321.49,341.82,32,381,58,2024,2,26,9,1,1,3,0,3,0.47643979057591623,-20.329999999999984,102.8768,218.6132,0.1518324607329843,0
2024-02-28,35,1172,1,3,1,0,2,19.5,81.78,284.78,11.77,660,938.08,898.93,36,144,20,2024,2,28,9,1,6,3,0,3,4.551724137931035,39.15000000000009,337.70880000000005,600.3712,0.13793103448275862,0
2024-02-29,39,1183,2,1,1,1,1,19.5,91.24,244.8,6.69,76,1177.27,1134.0,8,397,176,2024,2,29,9,1,4,3,0,3,0.19095477386934673,43.26999999999998,94.1816,1083.0884,0.44221105527638194,8
2024-03-02,10,1013,0,3,0,0,2,19.6,111.43,297.21,5.54,828,365.37,336.98,16,313,33,2024,3,2,9,1,2,7,1,2,2.6369426751592355,28.389999999999986,58.4592,306.9108,0.10509554140127389,0
2024-03-03,29,1082,0,2,0,0,1,21.3,119.06,205.18,4.4,141,1072.71,1002.58,48,183,14,2024,3,3,9,1,3,7,1,2,0.7663043478260869,70.13,514.9008,557.8092,0.07608695652173914,0
2024-03-04,49,1012,5,2,1,1,2,17.3,115.19,270.7,8.28,421,1650.74,1686.71,11,420,193,2024,3,4,10,1,1,7,0,2,1.0,-35.97000000000003,181.5814,1469.1586,0.4584323040380047,11
2024-03-05,19,1165,6,3,1,0,1,10.6,91.66,225.34,3.65,387,694.5,692.42,16,98,0,2024,3,5,10,1,5,7,0,2,3.909090909090909,2.080000000000041,111.12,583.38,0.0,0
2024-03-07,32,1135,5,2,0,1,2,29.7,100.07,226.45,6.85,95,1859.25,1918.66,33,464,179,2024,3,7,10,1,4,7,0,2,0.20430107526881722,-59.41000000000008,613.5525,1245.6975,0.3849462365591398,33
2024-03-09,28,1119,3,0,0,0,1,15.9,104.78,290.91,8.63,771,596.5,652.56,22,482,74,2024,3,9,10,1,2,7,1,2,1.5962732919254659,-56.059999999999945,131.23,465.27,0.15320910973084886,0
2024-03-10,2,1116,3,0,1,1,0,39.9,100.48,191.69,5.85,400,1265.82,1296.89,37,258,95,2024,3,10,10,1,3,7,1,2,1.5444015444015444,-31.070000000000164,468.35339999999997,797.4666,0.3667953667953668,37
2024-03-11,44,1171,2,0,0,1,0,25.0,99.89,215.49,4.43,185,52.45,49.22,49,260,89,2024,3,11,11,1,1,7,0,2,0.7088122605363985,3.230000000000004,25.7005,26.7495,0.34099616858237547,49
2024-03-12,48,1055,0,3,0,0,2,19.1,87.47,209.04,5.2,799,1265.49,1330.93,8,346,55,2024,3,12,11,1,5,7,0,2,2.3025936599423633,-65.44000000000005,101.2392,1164.2508,0.1585014409221902,0
2024-03-13,7,1125,6,2,1,0,0,18.8,80.6,238.01,9.21,331,850.44,767.37,1,144,24,2024,3,13,11,1,6,7,0,2,2.282758620689655,83.07000000000005,8.5044,841.9356,0.16551724137931034,0
2024-03-14,46,1085,2,0,0,0,2,37.7,119.21,209.65,4.76,410,1491.78,1613.32,22,377,33,2024,3,14,11,1,4,7,0,2,1.0846560846560847,-121.53999999999996,328.19159999999994,1163.5884,0.0873015873015873,0
2024-03-15,4,1174,3,2,0,0,1,35.1,110.48,229.54,10.76,442,1383.12,1502.97,32,453,61,2024,3,15,11,1,0,7,0,2,0.973568281938326,-119.85000000000014,442.59839999999997,940.5215999999999,0.1343612334801762,0
2024-03-16,28,1092,6,2,1,0,2,33.6,108.31,283.51,7.53,213,117.1,123.9,13,288,41,2024,3,16,11,1,2,7,1,2,0.7370242214532872,-6.800000000000011,15.222999999999999,101.877,0.14186851211072665,0
2024-03-17,49,1071,4,3,0,1,2,32.0,91.79,239.17,6.35,360,1685.56,1740.24,39,286,107,2024,3,17,11,1,3,7,1,2,1.254355400696864,-54.680000000000064,657.3684,1028.1916,0.37282229965156793,39
2024-03-19,34,1048,0,3,1,0,1,27.7,96.18,242.25,11.59,594,903.37,884.72,7,99,26,2024,3,19,12,1,5,7,0,2,5.94,18.649999999999977,63.2359,840.1341,0.26,0
2024-03-21,39,1136,4,0,0,0,2,37.8,111.54,193.97,11.67,822,234.9,219.91,43,207,0,2024,3,21,12,1,4,7,0,2,3.951923076923077,14.990000000000009,101.007,133.893,0.0,0
2024-03-22,23,1129,1,0,1,1,2,19.7,95.62,184.19,7.02,734,1453.63,1396.82,40,495,204,2024,3,22,12,1,0,7,0,2,1.4798387096774193,56.81000000000017,581.452,872.1780000000001,0.4112903225806452,40
2024-03-23,3,1068,3,0,0,1,1,11.7,109.14,222.7,5.26,306,1598.85,1460.46,11,314,119,2024,3,23,12,1,2,7,1,2,0.9714285714285714,138.38999999999987,175.87349999999998,1422.9765,0.37777777777777777,11
2024-03-24,4,1061,6,2,1,1,2,14.6,103.47,234.11,8.16,154,840.5,794.12,28,36,28,2024,3,24,12,1,3,7,1,2,4.162162162162162,46.379999999999995,235.34,605.16,0.7567567567567568,28
2024-03-25,3,1154,1,1,0,0,0,28.2,112.7,278.49,9.11,208,1685.41,1569.49,46,241,7,2024,3,25,13,1,1,7,0,2,0.859504132231405,115.92000000000007,775.2886,910.1214000000001,0.028925619834710745,0
2024-03-27,6,1179,0,2,0,1,1,24.7,87.99,290.5,3.26,473,1715.68,1794.37,34,67,12,2024,3,27,13,1,6,7,0,2,6.955882352941177,-78.68999999999983,583.3312000000001,1132.3488,0.17647058823529413,34
2024-03-30,32,1177,5,0,1,0,1,31.1,91.33,258.9,3.45,679,153.5,157.18,7,220,45,2024,3,30,13,1,2,7,1,2,3.072398190045249,-3.680000000000007,10.745,142.755,0.20361990950226244,0
2024-04-01,24,1035,2,3,0,0,2,25.0,89.68,281.97,9.91,77,1275.46,1254.09,14,83,0,2024,4,1,14,2,1,0,0,2,0.9166666666666666,21.37000000000012,178.56440000000003,1096.8956,0.0,0
2024-04-02,33,1017,2,3,1,0,0,21.9,116.68,232.11,10.82,991,549.57,570.02,24,444,87,2024,4,2,14,2,5,0,0,2,2.2269662921348314,-20.449999999999932,131.8968,417.67320000000007,0.19550561797752808,0
2024-04-03,4,1104,1,0,1,1,1,30.0,91.47,186.99,5.45,651,1506.03,1509.38,18,456,192,2024,4,3,14,2,6,0,0,2,1.424507658643326,-3.3500000000001364,271.0854,1234.9446,0.4201312910284464,18
2024-04-04,36,1192,1,0,0,0,1,19.9,87.1,287.01,6.79,475,1884.38,1785.42,6,195,36,2024,4,4,14,2,4,0,0,2,2.423469387755102,98.96000000000004,113.06280000000001,1771.3172000000002,0.1836734693877551,0
2024-04-05,24,1045,1,0,0,1,0,39.8,116.39,190.63,4.36,995,1100.81,1014.78,26,284,92,2024,4,5,14,2,0,0,0,2,3.491228070175439,86.02999999999997,286.2106,814.5994,0.32280701754385965,26
2024-04-06,26,1055,1,0,1,1,0,30.6,99.66,238.18,3.01,396,1322.88,1290.22,47,471,211,2024,4,6,14,2,2,0,1,2,0.8389830508474576,32.66000000000008,621.7536000000001,701.1264,0.4470338983050847,47
2024-04-07,36,1047,3,2,1,0,1,15.5,94.38,202.18,10.87,673,975.32,1055.5,21,89,1,2024,4,7,14,2,3,0,1,2,7.477777777777778,-80.17999999999995,204.8172,770.5028,0.011111111111111112,0
2024-04-08,26,1047,3,2,1,1,2,25.2,83.94,255.25,3.09,581,582.83,634.54,32,259,121,2024,4,8,15,2,1,0,0,2,2.2346153846153847,-51.70999999999992,186.50560000000002,396.3244,0.4653846153846154,32
2024-04-09,17,1040,3,1,1,1,1,13.5,86.82,272.15,6.38,148,970.8,962.02,12,143,65,2024,4,9,15,2,5,0,0,2,1.0277777777777777,8.779999999999973,116.49599999999998,854.304,0.4513888888888889,12
2024-04-10,3,1007,3,1,0,0,1,26.6,93.82,198.66,9.25,837,965.71,923.93,49,296,26,2024,4,10,15,2,6,0,0,2,2.8181818181818183,41.780000000000086,473.1979,492.51210000000003,0.08754208754208755,0
2024-04-11,1,1044,0,2,0,1,2,17.2,114.57,255.6,9.13,631,894.69,948.69,13,360,135,2024,4,11,15,2,4,0,0,2,1.7479224376731302,-54.0,116.3097,778.3803,0.3739612188365651,13
2024-04-12,4,1116,1,1,1,0,1,19.8,97.43,203.22,8.48,790,1411.26,1494.28,19,261,39,2024,4,12,15,2,0,0,0,2,3.015267175572519,-83.01999999999998,268.13939999999997,1143.1206,0.14885496183206107,0
2024-04-13,42,1083,0,1,0,1,2,18.1,85.48,295.34,5.34,403,1059.87,1079.44,13,122,45,2024,4,13,15,2,2,0,1,2,3.2764227642276422,-19.570000000000164,137.7831,922.0868999999999,0.36585365853658536,13
2024-04-14,31,1024,3,3,1,0,0,34.7,114.97,250.84,10.15,42,1070.37,1147.9,47,251,54,2024,4,14,15,2,3,0,1,2,0.16666666666666666,-77.5300000000002,503.0738999999999,567.2961,0.21428571428571427,0
2024-04-15,30,1038,3,3,0,0,0,36.2,99.9,234.84,11.72,324,50.84,46.0,43,165,18,2024,4,15,16,2,1,0,0,2,1.9518072289156627,4.840000000000003,21.861200000000004,28.9788,0.10843373493975904,0
2024-04-16,4,1136,3,1,1,0,1,13.3,119.09,243.0,7.05,371,340.26,366.52,10,486,72,2024,4,16,16,2,5,0,0,2,0.7618069815195072,-26.25999999999999,34.025999999999996,306.234,0.14784394250513347,0
2024-04-17,8,1100,1,2,0,0,2,32.1,82.02,200.26,9.18,690,1228.32,1167.39,35,352,40,2024,4,17,16,2,6,0,0,2,1.954674220963173,60.929999999999836,429.912,798.4079999999999,0.11331444759206799,0
2024-04-18,6,1167,4,1,1,1,1,17.4,89.89,192.87,11.27,504,1938.17,2004.18,16,95,41,2024,4,18,16,2,4,0,0,2,5.25,-66.00999999999999,310.10720000000003,1628.0628000000002,0.4270833333333333,16
2024-04-20,16,1098,4,3,1,0,1,29.2,116.1,205.99,5.26,208,1158.42,1207.78,36,48,0,2024,4,20,16,2,2,0,1,2,4.244897959183674,-49.3599999999999,417.0312,741.3888000000001,0.0,0
2024-04-22,4,1130,5,2,0,1,2,19.9,91.17,185.75,9.69,615,947.33,900.77,40,460,183,2024,4,22,17,2,1,0,0,2,1.334056399132321,46.56000000000006,378.932,568.398,0.3969631236442516,40
2024-04-23,31,1112,6,0,1,1,1,35.1,103.77,198.24,10.15,610,500.11,475.44,32,215,79,2024,4,23,17,2,5,0,0,2,2.824074074074074,24.670000000000016,160.0352,340.0748,0.36574074074074076,32
2024-04-24,35,1016,2,2,0,0,0,28.4,96.88,226.82,4.81,745,1467.38,1584.41,23,372,45,2024,4,24,17,2,6,0,0,2,1.997319034852547,-117.02999999999997,337.4974,1129.8826000000001,0.12064343163538874,0
2024-04-25,40,1087,6,3,0,1,1,13.8,88.65,216.06,8.93,935,1694.59,1710.09,15,167,65,2024,4,25,17,2,4,0,0,2,5.565476190476191,-15.5,254.18849999999998,1440.4015,0.3869047619047619,15
2024-04-27,7,1049,6,0,1,0,2,13.8,95.65,292.19,3.79,242,1264.04,1208.69,6,422,86,2024,4,27,17,2,2,0,1,2,0.5721040189125296,55.34999999999991,75.8424,1188.1976,0.2033096926713948,0
2024-04-28,50,1039,1,1,0,1,1,19.1,84.73,221.92,4.88,335,894.27,814.12,24,458,179,2024,4,28,17,2,3,0,1,2,0.7298474945533769,80.14999999999998,214.6248,679.6451999999999,0.3899782135076253,24
2024-04-29,15,1155,6,1,0,1,1,18.2,81.4,226.98,8.49,640,1442.33,1474.13,40,461,169,2024,4,29,18,2,1,0,0,2,1.3852813852813852,-31.800000000000182,576.932,865.3979999999999,0.3658008658008658,40
2024-05-01,8,1062,1,3,1,1,0,22.6,118.8,193.49,5.19,82,317.87,302.55,6,269,120,2024,5,1,18,2,6,8,0,2,0.3037037037037037,15.319999999999993,19.0722,298.7978,0.4444444444444444,6
2024-05-02,6,1082,6,0,1,0,2,14.3,105.37,238.62,3.08,24,1730.59,1657.42,19,144,28,2024,5,2,18,2,4,8,0,2,0.16551724137931034,73.16999999999985,328.8121,1401.7779,0.19310344827586207,0
2024-05-03,29,1141,2,0,0,0,0,21.2,98.68,291.24,5.02,936,148.06,161.2,44,461,63,2024,5,3,18,2,0,8,0,2,2.0259740259740258,-13.139999999999986,65.1464,82.9136,0.13636363636363635,0
2024-05-04,24,1021,4,1,0,1,1,15.6,102.61,204.73,7.07,598,272.48,254.52,14,439,170,2024,5,4,18,2,2,8,1,2,1.3590909090909091,17.960000000000008,38.147200000000005,234.33280000000002,0.38636363636363635,14
2024-05-05,8,1105,3,1,1,0,0,36.4,96.61,293.68,11.15,583,177.7,176.56,21,177,24,2024,5,5,18,2,3,8,1,2,3.2752808988764044,1.1399999999999864,37.317,140.38299999999998,0.1348314606741573,0
2024-05-07,20,1102,6,3,0,1,2,26.5,94.17,188.56,7.2,233,1420.35,1480.14,47,317,94,2024,5,7,19,2,5,8,0,2,0.7327044025157232,-59.79000000000019,667.5645,752.7855,0.29559748427672955,47
2024-05-08,30,1139,5,1,1,1,2,23.7,119.45,299.51,7.24,685,1576.08,1612.6,13,242,110,2024,5,8,19,2,6,8,0,2,2.8189300411522633,-36.51999999999998,204.8904,1371.1896,0.45267489711934156,13
2024-05-09,39,1057,6,0,1,1,2,10.9,82.05,287.33,4.47,83,639.54,698.59,6,80,37,2024,5,9,19,2,4,8,0,2,1.0246913580246915,-59.05000000000007,38.3724,601.1676,0.4567901234567901,6
2024-05-10,27,1136,5,1,0,0,2,12.2,100.94,203.87,11.57,315,1170.89,1104.19,20,375,43,2024,5,10,19,2,0,8,0,2,0.8377659574468085,66.70000000000005,234.17800000000003,936.7120000000001,0.11436170212765957,0
2024-05-11,44,1178,0,2,1,0,1,32.4,84.47,289.14,3.9,427,413.56,448.14,21,448,76,2024,5,11,19,2,2,8,1,2,0.9510022271714922,-34.579999999999984,86.8476,326.7124,0.16926503340757237,0
2024-05-13,8,1029,6,1,1,0,1,17.3,116.6,250.57,3.97,682,1049.5,959.23,36,434,76,2024,5,13,20,2,1,8,0,2,1.567816091954023,90.26999999999998,377.82,671.6800000000001,0.17471264367816092,0
2024-05-14,10,1065,1,1,1,0,2,30.0,96.67,230.35,5.62,705,204.17,217.31,1,329,65,2024,5,14,20,2,5,8,0,2,2.1363636363636362,-13.140000000000015,2.0417,202.1283,0.19696969696969696,0
2024-05-15,40,1095,3,0,1,0,2,29.4,90.11,189.23,5.01,208,1222.14,1306.1,16,319,59,2024,5,15,20,2,6,8,0,2,0.65,-83.95999999999981,195.54240000000001,1026.5976,0.184375,0
2024-05-16,48,1133,5,2,0,0,1,31.1,114.0,209.06,11.02,509,1660.61,1550.07,27,105,12,2024,5,16,20,2,4,8,0,2,4.80188679245283,110.53999999999996,448.3646999999999,1212.2453,0.11320754716981132,0
2024-05-18,45,1035,5,0,0,0,1,18.6,110.04,184.85,10.96,189,1345.91,1306.89,42,167,24,2024,5,18,20,2,2,8,1,2,1.125,39.01999999999998,565.2822,780.6278000000001,0.14285714285714285,0
2024-05-19,1,1111,5,0,1,1,1,21.0,82.58,197.52,9.69,957,1428.97,1501.96,10,315,142,2024,5,19,20,2,3,8,1,2,3.028481012658228,-72.99000000000001,142.89700000000002,1286.073,0.44936708860759494,10
2024-05-20,41,1099,1,0,1,1,1,13.3,103.46,180.53,3.65,860,767.79,691.19,35,113,43,2024,5,20,21,2,1,8,0,2,7.543859649122807,76.59999999999991,268.7265,499.0635,0.37719298245614036,35
2024-05-21,17,1004,4,1,0,0,0,25.2,111.29,204.16,5.45,327,770.53,758.92,1,323,53,2024,5,21,21,2,5,8,0,2,1.0092592592592593,11.610000000000014,7.705299999999999,762.8247,0.16358024691358025,0
2024-05-22,3,1097,3,0,0,1,0,18.1,116.94,295.53,10.54,328,657.03,703.11,4,189,55,2024,5,22,21,2,6,8,0,2,1.7263157894736842,-46.08000000000004,26.2812,630.7488,0.2894736842105263,4
2024-05-23,30,1025,3,2,0,0,2,39.6,101.03,204.32,10.12,611,1973.04,1825.71,34,156,16,2024,5,23,21,2,4,8,0,2,3.8917197452229297,147.32999999999993,670.8336,1302.2064,0.10191082802547771,0
2024-05-25,22,1111,6,3,1,0,2,38.2,108.93,279.72,11.14,643,784.42,753.27,42,98,9,2024,5,25,21,2,2,8,1,2,6.494949494949495,31.149999999999977,329.4564,454.9636,0.09090909090909091,0
2024-05-26,26,1150,3,2,1,1,0,34.3,118.4,249.69,10.57,532,1744.92,1682.01,27,474,200,2024,5,26,21,2,3,8,1,2,1.12,62.91000000000008,471.12840000000006,1273.7916,0.42105263157894735,27
2024-05-27,13,1093,3,2,0,0,0,12.5,85.07,295.62,6.62,388,1392.03,1380.25,18,300,49,2024,5,27,22,2,1,8,0,2,1.2890365448504983,11.779999999999973,250.5654,1141.4646,0.16279069767441862,0
2024-05-28,34,1031,2,1,0,1,1,19.3,94.39,201.55,11.86,522,508.41,526.56,44,296,109,2024,5,28,22,2,5,8,0,2,1.7575757575757576,-18.14999999999992,223.7004,284.7096,0.367003367003367,44
2024-05-29,18,1131,0,1,0,0,2,34.2,88.91,282.59,7.67,892,1304.64,1187.62,33,416,43,2024,5,29,22,2,6,8,0,2,2.1390887290167866,117.02000000000021,430.5312,874.1088000000001,0.10311750599520383,0
2024-05-31,12,1063,5,2,1,0,2,23.6,94.36,197.27,8.61,764,1433.16,1439.07,13,105,37,2024,5,31,22,2,0,8,0,2,7.2075471698113205,-5.9099999999998545,186.31080000000003,1246.8492,0.3490566037735849,0
2024-06-01,37,1162,2,2,1,0,2,19.3,87.54,254.51,9.82,58,1452.22,1329.83,33,158,29,2024,6,1,22,2,2,6,1,1,0.36477987421383645,122.3900000000001,479.23260000000005,972.9874,0.18238993710691823,0
2024-06-02,50,1085,3,3,0,1,0,20.5,87.88,196.06,11.43,235,1339.29,1363.89,18,305,112,2024,6,2,22,2,3,6,1,1,0.7679738562091504,-24.600000000000136,241.0722,1098.2178,0.3660130718954248,18
2024-06-03,6,1069,3,3,0,0,0,27.7,108.98,254.73,4.1,785,912.79,842.06,13,443,77,2024,6,3,23,2,1,6,0,1,1.768018018018018,70.73000000000002,118.6627,794.1273,0.17342342342342343,0
2024-06-04,11,1125,1,1,0,0,1,27.7,105.55,268.45,10.18,267,557.62,561.88,7,409,59,2024,6,4,23,2,5,6,0,1,0.651219512195122,-4.259999999999991,39.0334,518.5866,0.14390243902439023,0
2024-06-06,24,1022,3,3,0,1,2,26.6,104.41,245.84,5.71,28,1279.93,1209.02,3,119,52,2024,6,6,23,2,4,6,0,1,0.23333333333333334,70.91000000000008,38.3979,1241.5321000000001,0.43333333333333335,3
2024-06-07,24,1083,1,0,0,1,2,10.3,115.34,264.77,9.28,855,857.13,771.95,26,382,152,2024,6,7,23,2,0,6,0,1,2.2323759791122715,85.17999999999995,222.8538,634.2762,0.3968668407310705,26
2024-06-09,7,1191,0,1,0,0,2,14.1,88.44,259.93,5.25,746,644.34,605.53,31,389,60,2024,6,9,23,2,3,6,1,1,1.912820512820513,38.81000000000006,199.74540000000002,444.5946,0.15384615384615385,0
2024-06-10,17,1082,4,3,1,1,2,33.7,95.61,264.57,10.94,894,385.78,412.68,14,280,126,2024,6,10,24,2,1,6,0,1,3.1814946619217084,-26.900000000000034,54.0092,331.77079999999995,0.4483985765124555,14
2024-06-11,25,1048,4,2,1,0,1,30.7,101.5,211.51,8.15,760,1486.15,1551.25,38,482,92,2024,6,11,24,2,5,6,0,1,1.5734989648033126,-65.09999999999991,564.7370000000001,921.413,0.19047619047619047,0
2024-06-12,38,1098,5,1,1,0,0,36.0,80.16,294.22,6.18,51,1495.79,1367.07,3,499,117,2024,6,12,24,2,6,6,0,1,0.102,128.72000000000003,44.8737,1450.9162999999999,0.234,0
2024-06-13,27,1194,0,0,0,1,0,31.2,101.31,267.72,3.57,393,1304.58,1226.6,9,51,13,2024,6,13,24,2,4,6,0,1,7.5576923076923075,77.98000000000002,117.4122,1187.1678,0.25,9
2024-06-14,46,1158,4,2,1,0,1,14.5,91.0,252.43,3.08,101,672.52,735.19,45,392,54,2024,6,14,24,2,0,6,0,1,0.25699745547073793,-62.67000000000007,302.63399999999996,369.886,0.13740458015267176,0
2024-06-15,4,1187,0,3,1,1,2,38.5,92.55,258.96,10.15,615,462.77,495.57,11,157,44,2024,6,15,24,2,2,6,1,1,3.892405063291139,-32.80000000000001,50.90469999999999,411.8653,0.27848101265822783,11
2024-06-16,26,1182,6,3,1,0,0,37.6,97.34,272.13,8.56,596,1175.93,1178.03,6,114,18,2024,6,16,24,2,3,6,1,1,5.182608695652174,-2.099999999999909,70.5558,1105.3742,0.1565217391304348,0
2024-06-17,47,1157,4,1,0,1,1,23.4,91.19,288.47,4.52,314,1255.31,1206.84,47,307,99,2024,6,17,25,2,1,6,0,1,1.0194805194805194,48.47000000000003,589.9956999999999,665.3143,0.32142857142857145,47
2024-06-18,12,1139,2,2,0,1,1,12.5,86.33,227.43,11.81,628,177.91,183.19,11,451,164,2024,6,18,25,2,5,6,0,1,1.3893805309734513,-5.280000000000001,19.5701,158.3399,0.36283185840707965,11
2024-06-19,12,1029,4,3,0,1,1,10.6,119.49,250.34,5.06,440,743.51,676.3,45,112,36,2024,6,19,25,2,6,6,0,1,3.893805309734513,67.21000000000004,334.5795,408.9305,0.3185840707964602,45
2024-06-20,18,1016,1,1,0,1,2,36.6,96.71,259.78,8.55,136,440.94,440.94,30,451,162,2024,6,20,25,2,4,6,0,1,0.3008849557522124,0.0,132.282,308.658,0.3584070796460177,30
2024-06-21,20,1006,1,3,0,1,2,11.3,101.75,281.96,10.21,758,629.38,659.98,26,116,30,2024,6,21,25,2,0,6,0,1,6.478632478632479,-30.600000000000023,163.6388,465.7412,0.2564102564102564,26
2024-06-22,24,1179,6,0,0,0,0,30.9,111.83,195.53,8.44,140,682.57,704.14,16,436,64,2024,6,22,25,2,2,6,1,1,0.32036613272311215,-21.569999999999936,109.2112,573.3588000000001,0.14645308924485126,0
2024-06-23,1,1166,5,0,0,0,2,12.0,96.27,196.65,6.37,655,1738.78,1625.25,11,160,31,2024,6,23,25,2,3,6,1,1,4.068322981366459,113.52999999999997,191.26579999999998,1547.5142,0.19254658385093168,0
2024-06-24,1,1181,0,0,0,1,1,27.2,101.23,211.8,3.72,163,1766.5,1889.26,9,184,67,2024,6,24,26,2,1,6,0,1,0.8810810810810811,-122.75999999999999,158.985,1607.5149999999999,0.3621621621621622,9
2024-06-25,32,1071,1,1,0,0,2,16.3,86.07,230.76,3.18,231,1193.24,1116.94,7,308,39,2024,6,25,26,2,5,6,0,1,0.7475728155339806,76.29999999999995,83.52680000000001,1109.7132,0.1262135922330097,0
2024-06-26,7,1106,0,0,0,1,1,38.2,116.24,241.43,10.11,778,172.97,176.89,32,237,79,2024,6,26,26,2,6,6,0,1,3.26890756302521,-3.9199999999999875,55.3504,117.61959999999999,0.3319327731092437,32
2024-06-27,8,1133,5,1,1,0,2,28.4,95.63,183.47,8.93,980,782.52,835.2,1,274,58,2024,6,27,26,2,4,6,0,1,3.5636363636363635,-52.680000000000064,7.8252,774.6948,0.2109090909090909,0
2024-06-28,31,1060,5,1,1,0,1,23.8,89.6,222.16,9.02,283,1292.46,1310.57,20,488,83,2024,6,28,26,2,0,6,0,1,0.5787321063394683,-18.1099999999999,258.492,1033.968,0.16973415132924335,0
